4
9
9
9
9
9
4
9
9
6
6
4
9
9
6
6
6
6
0
4
6
6
6
0
0
2
6
2
0
0
0
2
2
4
0
0
0
3
2
2
4
3
3
3
3
4
2
4
3
3
3
3
3
2
2
4
3
3
3
3
8
2
2
3
3
3
4
8
8
2
3
3
3
3
3
8
8
2
3
8
3
3
3
4
8
8
8
2
8
4
3
5
5
4
8
8
8
8
1
1
4
4
1
5
4
4
8
8
1
1
1
7
5
5
4
4
4
4
1
1
1
7
5
5
5
4
4
4
1
7
5
1
7
5
7
5
5
7
7
5
7
7
7
5
7
7
7
7
7
7
7
7
7
7
7
7
7
