1
7
7
7
7
7
1
7
7
0
0
1
7
7
0
0
0
0
7
1
0
0
0
3
7
8
0
8
3
7
7
8
8
1
3
3
3
4
8
8
1
3
3
4
4
1
8
1
3
3
3
4
4
8
8
1
3
3
4
4
9
8
8
3
3
4
1
9
9
8
3
3
4
4
4
9
8
8
3
9
4
4
4
1
9
9
8
8
8
1
4
5
6
1
9
9
9
9
9
6
1
1
6
5
1
9
9
9
9
6
6
6
5
5
1
1
1
1
9
6
6
6
5
5
5
1
1
1
6
6
5
6
2
5
6
5
5
6
2
5
2
2
2
5
2
2
2
2
2
2
2
2
2
2
2
2
2
