2
2
2
2
2
2
5
2
2
4
4
5
3
2
4
4
4
3
3
5
4
4
4
3
3
9
4
9
3
3
3
9
9
5
3
3
3
1
9
9
5
1
1
1
1
5
9
5
1
1
1
1
1
6
6
5
1
1
1
1
0
6
6
1
1
1
5
0
0
6
1
1
1
1
1
0
6
6
1
0
1
1
1
0
0
0
6
6
6
5
1
8
8
5
0
0
6
0
0
0
5
5
7
8
5
0
0
0
0
0
7
7
8
8
5
5
5
5
0
7
7
7
8
8
7
5
5
5
7
7
8
7
7
8
7
8
8
7
7
8
7
7
7
8
7
7
7
7
7
7
7
7
7
7
7
7
7
