7
2
2
2
2
2
7
2
2
5
5
7
2
2
5
5
5
5
2
7
5
5
5
5
2
9
5
9
5
2
2
9
9
7
2
2
2
0
9
9
7
0
0
0
0
7
9
7
0
0
0
0
0
1
1
7
0
0
0
0
6
1
1
0
0
0
7
6
6
1
0
0
0
0
0
6
1
1
0
6
0
0
0
7
6
6
1
1
1
7
0
8
8
7
6
6
1
6
6
3
7
7
3
8
7
6
6
6
3
3
3
8
8
8
7
7
7
7
3
3
3
8
8
8
8
7
7
7
3
4
8
3
4
8
4
8
8
4
4
8
4
4
4
8
4
4
4
4
8
4
4
4
4
4
4
4
4
